Order,Level,Toolkit,Package,Class Name,Note,New Name
310,0,TKDESTEP,RWHeaderSection,RWHeaderSection_RWFileName,Ready,RWFileName
311,0,TKDESTEP,RWHeaderSection,RWHeaderSection_RWFileSchema,Ready,RWFileSchema
312,0,TKDESTEP,STEPCAFControl,STEPCAFControl_GDTProperty,Ready,GDTProperty
313,0,TKDESTEP,STEPConstruct,STEPConstruct,Ready,STEPConstruct1
314,0,TKDESTEP,STEPEdit,STEPEdit,Ready,STEPEdit1
315,0,TKDESTEP,STEPSelections,STEPSelections_Counter,Ready,Counter
316,0,TKDESTEP,StepAP214,StepAP214,Ready,StepAP2141
317,0,TKDESTEP,StepData,StepData,Ready,StepData1
318,0,TKDESTEP,StepData,StepData_EnumTool,Ready,EnumTool
319,0,TKDESTEP,StepData,StepData_Factors,Ready,Factors
320,0,TKDESTEP,StepData,StepData_FieldList,Ready,FieldList
321,0,TKDESTEP,StepToGeom,StepToGeom,Ready,StepToGeom1
322,0,TKDESTEP,StepToTopoDS,StepToTopoDS,Ready,StepToTopoDS1
323,0,TKDESTEP,StepToTopoDS,StepToTopoDS_GeometricTool,Ready,GeometricTool
324,0,TKDESTEP,StepToTopoDS,StepToTopoDS_NMTool,Ready,NMTool
325,0,TKDESTEP,StepToTopoDS,StepToTopoDS_Root,Ready,Root2
326,0,TKDESTEP,StepVisual,StepVisual_BoxCharacteristicSelect,Ready,BoxCharacteristicSelect
327,0,TKDESTEP,StepVisual,StepVisual_DirectionCountSelect,Ready,DirectionCountSelect
328,0,TKDESTEP,TopoDSToStep,TopoDSToStep,Ready,TopoDSToStep1
329,0,TKDESTEP,TopoDSToStep,TopoDSToStep_FacetedTool,Ready,FacetedTool
330,0,TKDESTEP,TopoDSToStep,TopoDSToStep_Root,Ready,Root3
331,0,TKDESTL,DESTL,RWStl_InternalSection,Ready,RWStl_InternalSection1
332,0,TKDESTL,RWStl,RWStl,Ready,RWStl1
333,0,TKDESTL,StlAPI,StlAPI,Ready,StlAPI1
334,0,TKDESTL,StlAPI,StlAPI_Reader,Ready,Reader
335,0,TKDESTL,StlAPI,StlAPI_Writer,Ready,Writer
336,0,TKDEVRML,DEVRML,Vrml_InternalSection,Ready,Vrml_InternalSection1
337,0,TKDEVRML,Vrml,Vrml,Ready,Vrml1
338,0,TKDEVRML,Vrml,Vrml_Cone,Ready,Cone
339,0,TKDEVRML,Vrml,Vrml_Cube,Ready,Cube1
340,0,TKDEVRML,Vrml,Vrml_Cylinder,Ready,Cylinder
341,0,TKDEVRML,Vrml,Vrml_FontStyle,Ready,FontStyle
342,0,TKDEVRML,Vrml,Vrml_Group,Ready,Group
343,0,TKDEVRML,Vrml,Vrml_MaterialBinding,Ready,MaterialBinding
344,0,TKDEVRML,Vrml,Vrml_MatrixTransform,Ready,MatrixTransform
345,0,TKDEVRML,Vrml,Vrml_NormalBinding,Ready,NormalBinding
346,0,TKDEVRML,Vrml,Vrml_PointSet,Ready,PointSet
347,0,TKDEVRML,Vrml,Vrml_SFRotation,Ready,SFRotation
348,0,TKDEVRML,Vrml,Vrml_Scale,Ready,Scale
349,0,TKDEVRML,Vrml,Vrml_Separator,Ready,Separator
350,0,TKDEVRML,Vrml,Vrml_ShapeHints,Ready,ShapeHints
351,0,TKDEVRML,Vrml,Vrml_Sphere,Ready,Sphere1
352,0,TKDEVRML,Vrml,Vrml_Switch,Ready,Switch
353,0,TKDEVRML,Vrml,Vrml_Texture2Transform,Ready,Texture2Transform
354,0,TKDEVRML,Vrml,Vrml_TransformSeparator,Ready,TransformSeparator
355,0,TKDEVRML,Vrml,Vrml_Translation,Ready,Translation
356,0,TKDEVRML,VrmlAPI,VrmlAPI,Ready,VrmlAPI1
357,0,TKDEVRML,VrmlConverter,VrmlConverter_Curve,Ready,Curve
358,0,TKDEVRML,VrmlConverter,VrmlConverter_DeflectionCurve,Ready,DeflectionCurve
359,0,TKDEVRML,VrmlConverter,VrmlConverter_HLRShape,Ready,HLRShape
360,0,TKDEVRML,VrmlConverter,VrmlConverter_ShadedShape,Ready,ShadedShape
361,0,TKDEVRML,VrmlConverter,VrmlConverter_WFDeflectionRestrictedFace,Ready,WFDeflectionRestrictedFace
362,0,TKDEVRML,VrmlConverter,VrmlConverter_WFDeflectionShape,Ready,WFDeflectionShape
363,0,TKDEVRML,VrmlConverter,VrmlConverter_WFRestrictedFace,Ready,WFRestrictedFace
364,0,TKDEVRML,VrmlConverter,VrmlConverter_WFShape,Ready,WFShape
365,0,TKDEVRML,VrmlData,VrmlData_InBuffer,Ready,InBuffer
366,0,TKDEVRML,VrmlData,VrmlData_ShapeConvert,Ready,ShapeConvert
367,0,TKDraw,DBRep,DBRep,Ready,DBRep1
368,0,TKDraw,DBRep,DBRep_Params,Ready,Params
369,0,TKDraw,Draw,Draw,Ready,Draw1
370,0,TKDraw,Draw,Draw_Color,Ready,Color
371,0,TKDraw,Draw,Draw_Display,Ready,Display
372,0,TKDraw,Draw,Draw_Interpretor,Ready,Interpretor
373,0,TKDraw,Draw,Draw_Viewer,Ready,Viewer
374,0,TKDraw,Draw,Draw_Window,Ready,Window
375,0,TKDraw,Draw,Draw_XSegment,Ready,XSegment
376,0,TKDraw,DrawTrSurf,DrawTrSurf,Ready,DrawTrSurf1
377,0,TKExpress,Expr,Expr,Ready,Expr1
378,0,TKExpress,Expr,Expr_RUIterator,Ready,RUIterator
379,0,TKExpress,Expr,Expr_RelationIterator,Ready,RelationIterator
380,0,TKExpress,Expr,Expr_UnknownIterator,Ready,UnknownIterator
381,0,TKExpress,ExprIntrp,ExprIntrp,Ready,ExprIntrp1
382,0,TKExpress,Express,Express,Ready,Express1
383,0,TKFeat,BRepFeat,BRepFeat,Ready,BRepFeat1
384,0,TKFeat,LocOpe,LocOpe,Ready,LocOpe1
385,0,TKFeat,LocOpe,LocOpe_BuildWires,Ready,BuildWires
386,0,TKFeat,LocOpe,LocOpe_CurveShapeIntersector,Ready,CurveShapeIntersector
387,0,TKFillet,BRepBlend,BRepBlend_BlendTool,Ready,BlendTool
388,0,TKFillet,BRepBlend,BRepBlend_HCurve2dTool,Ready,HCurve2dTool
389,0,TKFillet,BRepBlend,BRepBlend_HCurveTool,Ready,HCurveTool
390,0,TKFillet,Blend,Blend_Point,Ready,Point2
391,0,TKFillet,BlendFunc,BlendFunc,Ready,BlendFunc1
392,0,TKFillet,BlendFunc,BlendFunc_Tensor,Ready,Tensor
393,0,TKFillet,ChFi2d,ChFi2d,Ready,ChFi2d1
394,0,TKFillet,ChFi2d,FilletPoint,Ready,FilletPoint1
395,0,TKFillet,ChFi3d,ChFi3d,Ready,ChFi3d1
396,0,TKFillet,ChFiDS,ChFiDS_CircSection,Ready,CircSection
397,0,TKFillet,ChFiDS,ChFiDS_Map,Ready,Map
398,0,TKFillet,ChFiDS,ChFiDS_Regul,Ready,Regul
399,0,TKFillet,ChFiDS,ChFiDS_StripeMap,Ready,StripeMap
400,0,TKFillet,ChFiKPart,ChFiKPart_ComputeData,Ready,ComputeData
401,0,TKG2d,Geom2dAdaptor,Geom2dAdaptor,Ready,Geom2dAdaptor1
402,0,TKG2d,Geom2dEvaluator,Geom2dEvaluator,Ready,Geom2dEvaluator1
403,0,TKG2d,Geom2dLProp,Geom2dLProp_Curve2dTool,Ready,Curve2dTool
404,0,TKG2d,Geom2dLProp,Geom2dLProp_NumericCurInf2d,Ready,NumericCurInf2d
405,0,TKG2d,LProp,LProp_AnalyticCurInf,Ready,AnalyticCurInf
406,0,TKG2d,LProp,LProp_CurAndInf,Ready,CurAndInf
407,0,TKG3d,Adaptor3d,Adaptor3d_HSurfaceTool,Ready,HSurfaceTool
408,0,TKG3d,AdvApprox,AdvApprox_Cutting,Ready,Cutting
409,0,TKG3d,AdvApprox,AdvApprox_EvaluatorFunction,Ready,EvaluatorFunction
410,0,TKG3d,GProp,GProp,Ready,GProp1
411,0,TKG3d,GProp,GProp_GProps,Ready,GProps
412,0,TKG3d,GProp,GProp_PEquation,Ready,PEquation
413,0,TKG3d,GProp,GProp_PrincipalProps,Ready,PrincipalProps
414,0,TKG3d,GeomAdaptor,GeomAdaptor,Ready,GeomAdaptor1
415,0,TKG3d,GeomLProp,GeomLProp,Ready,GeomLProp1
416,0,TKG3d,GeomLProp,GeomLProp_CurveTool,Ready,CurveTool1
417,0,TKG3d,GeomLProp,GeomLProp_SurfaceTool,Ready,SurfaceTool1
418,0,TKG3d,LProp3d,LProp3d_CurveTool,Ready,CurveTool2
419,0,TKG3d,LProp3d,LProp3d_SurfaceTool,Ready,SurfaceTool2
420,0,TKG3d,TopAbs,TopAbs,Ready,TopAbs1
421,0,TKGeomAlgo,AppBlend,AppBlend_Approx,Ready,Approx
422,0,TKGeomAlgo,ApproxInt,ApproxInt_KnotTools,Ready,KnotTools
423,0,TKGeomAlgo,ApproxInt,ApproxInt_SvSurfaces,Ready,SvSurfaces
424,0,TKGeomAlgo,GccAna,GccAna_Circ2d2TanOn,Ready,Circ2d2TanOn
425,0,TKGeomAlgo,GccAna,GccAna_Circ2d2TanRad,Ready,Circ2d2TanRad
426,0,TKGeomAlgo,GccAna,GccAna_Circ2d3Tan,Ready,Circ2d3Tan
427,0,TKGeomAlgo,GccAna,GccAna_Circ2dBisec,Ready,Circ2dBisec
428,0,TKGeomAlgo,GccAna,GccAna_Circ2dTanCen,Ready,Circ2dTanCen
429,0,TKGeomAlgo,GccAna,GccAna_Circ2dTanOnRad,Ready,Circ2dTanOnRad
430,0,TKGeomAlgo,GccAna,GccAna_CircLin2dBisec,Ready,CircLin2dBisec
431,0,TKGeomAlgo,GccAna,GccAna_CircPnt2dBisec,Ready,CircPnt2dBisec
432,0,TKGeomAlgo,GccAna,GccAna_Lin2d2Tan,Ready,Lin2d2Tan
433,0,TKGeomAlgo,GccAna,GccAna_Lin2dBisec,Ready,Lin2dBisec
434,0,TKGeomAlgo,GccAna,GccAna_Lin2dTanObl,Ready,Lin2dTanObl
435,0,TKGeomAlgo,GccAna,GccAna_Lin2dTanPar,Ready,Lin2dTanPar
436,0,TKGeomAlgo,GccAna,GccAna_Lin2dTanPer,Ready,Lin2dTanPer
437,0,TKGeomAlgo,GccAna,GccAna_Pnt2dBisec,Ready,Pnt2dBisec
438,0,TKGeomAlgo,GccEnt,GccEnt,Ready,GccEnt1
439,0,TKGeomAlgo,GccEnt,GccEnt_QualifiedCirc,Ready,QualifiedCirc
440,0,TKGeomAlgo,GccEnt,GccEnt_QualifiedLin,Ready,QualifiedLin
441,0,TKGeomAlgo,Geom2dGcc,Geom2dGcc,Ready,Geom2dGcc1
442,0,TKGeomAlgo,Geom2dGcc,Geom2dGcc_Circ2d2TanOn,Ready,Circ2d2TanOn1
443,0,TKGeomAlgo,Geom2dGcc,Geom2dGcc_Circ2d2TanOnGeo,Ready,Circ2d2TanOnGeo
444,0,TKGeomAlgo,Geom2dGcc,Geom2dGcc_Circ2d2TanOnIter,Ready,Circ2d2TanOnIter
445,0,TKGeomAlgo,Geom2dGcc,Geom2dGcc_Circ2d2TanRad,Ready,Circ2d2TanRad1
446,0,TKGeomAlgo,Geom2dGcc,Geom2dGcc_Circ2d2TanRadGeo,Ready,Circ2d2TanRadGeo
447,0,TKGeomAlgo,Geom2dGcc,Geom2dGcc_Circ2d3Tan,Ready,Circ2d3Tan1
448,0,TKGeomAlgo,Geom2dGcc,Geom2dGcc_Circ2d3TanIter,Ready,Circ2d3TanIter
449,0,TKGeomAlgo,Geom2dGcc,Geom2dGcc_Circ2dTanCen,Ready,Circ2dTanCen1
450,0,TKGeomAlgo,Geom2dGcc,Geom2dGcc_Circ2dTanCenGeo,Ready,Circ2dTanCenGeo
451,0,TKGeomAlgo,Geom2dGcc,Geom2dGcc_Circ2dTanOnRad,Ready,Circ2dTanOnRad1
452,0,TKGeomAlgo,Geom2dGcc,Geom2dGcc_Circ2dTanOnRadGeo,Ready,Circ2dTanOnRadGeo
453,0,TKGeomAlgo,Geom2dGcc,Geom2dGcc_CurveTool,Ready,CurveTool3
454,0,TKGeomAlgo,Geom2dGcc,Geom2dGcc_Lin2d2Tan,Ready,Lin2d2Tan1
455,0,TKGeomAlgo,Geom2dGcc,Geom2dGcc_Lin2d2TanIter,Ready,Lin2d2TanIter
456,0,TKGeomAlgo,Geom2dGcc,Geom2dGcc_Lin2dTanObl,Ready,Lin2dTanObl1
457,0,TKGeomAlgo,Geom2dGcc,Geom2dGcc_Lin2dTanOblIter,Ready,Lin2dTanOblIter
458,0,TKGeomAlgo,Geom2dHatch,Geom2dHatch_Elements,Ready,Elements
459,0,TKGeomAlgo,Geom2dInt,Geom2dInt_Geom2dCurveTool,Ready,Geom2dCurveTool
460,0,TKGeomAlgo,Geom2dInt,Geom2dInt_TheCurveLocatorOfTheProjPCurOfGInter,Ready,TheCurveLocatorOfTheProjPCurOfGInter
461,0,TKGeomAlgo,Geom2dInt,Geom2dInt_TheProjPCurOfGInter,Ready,TheProjPCurOfGInter
462,0,TKGeomAlgo,GeomAPI,GeomAPI,Ready,GeomAPI1
463,0,TKGeomAlgo,GeomFill,GeomFill,Ready,GeomFill1
464,0,TKGeomAlgo,GeomFill,GeomFill_CornerState,Ready,CornerState
465,0,TKGeomAlgo,GeomFill,GeomFill_PolynomialConvertor,Ready,PolynomialConvertor
466,0,TKGeomAlgo,GeomFill,GeomFill_Profiler,Ready,Profiler
467,0,TKGeomAlgo,GeomFill,GeomFill_QuasiAngularConvertor,Ready,QuasiAngularConvertor
468,0,TKGeomAlgo,GeomFill,GeomFill_Tensor,Ready,Tensor1
469,0,TKGeomAlgo,GeomInt,Approx_Data,Ready,Approx_Data1
470,0,TKGeomAlgo,GeomInt,GeomInt,Ready,GeomInt1
471,0,TKGeomAlgo,GeomInt,GeomInt_LineTool,Ready,LineTool
472,0,TKGeomAlgo,GeomInt,GeomInt_ParameterAndOrientation,Ready,ParameterAndOrientation
473,0,TKGeomAlgo,GeomInt,GeomInt_ResConstraintOfMyGradientOfTheComputeLineBezierOfWLApprox,Ready,ResConstraintOfMyGradientOfTheComputeLineBezierOfWLApprox
474,0,TKGeomAlgo,GeomInt,GeomInt_ResConstraintOfMyGradientbisOfTheComputeLineOfWLApprox,Ready,ResConstraintOfMyGradientbisOfTheComputeLineOfWLApprox
475,0,TKGeomAlgo,GeomInt,GeomInt_TheMultiLineToolOfWLApprox,Ready,TheMultiLineToolOfWLApprox
476,0,TKGeomAlgo,GeomInt,GeomInt_WLApprox,Ready,WLApprox
477,0,TKGeomAlgo,GeomPlate,GeomPlate_Aij,Ready,Aij
478,0,TKGeomAlgo,Hatch,Hatch_Hatcher,Ready,Hatcher
479,0,TKGeomAlgo,Hatch,Hatch_Line,Ready,Line
480,0,TKGeomAlgo,Hatch,Hatch_Parameter,Ready,Parameter
481,0,TKGeomAlgo,HatchGen,HatchGen_IntersectionPoint,Ready,IntersectionPoint
482,0,TKGeomAlgo,IntCurve,IntCurve_IConicTool,Ready,IConicTool
483,0,TKGeomAlgo,IntCurve,IntCurve_PConic,Ready,PConic
484,0,TKGeomAlgo,IntCurve,IntCurve_PConicTool,Ready,PConicTool
485,0,TKGeomAlgo,IntCurve,IntCurve_ProjectOnPConicTool,Ready,ProjectOnPConicTool
486,0,TKGeomAlgo,IntCurve,Interval,Ready,Interval1
487,0,TKGeomAlgo,IntCurve,PeriodicInterval,Ready,PeriodicInterval1
488,0,TKGeomAlgo,IntCurveSurface,IntCurveSurface_Intersection,Ready,Intersection
489,0,TKGeomAlgo,IntCurveSurface,IntCurveSurface_IntersectionPoint,Ready,IntersectionPoint1
490,0,TKGeomAlgo,IntCurveSurface,IntCurveSurface_TheHCurveTool,Ready,TheHCurveTool
491,0,TKGeomAlgo,IntCurveSurface,IntCurveSurface_ThePolygonToolOfHInter,Ready,ThePolygonToolOfHInter
492,0,TKGeomAlgo,IntCurveSurface,IntCurveSurface_ThePolyhedronToolOfHInter,Ready,ThePolyhedronToolOfHInter
493,0,TKGeomAlgo,IntCurveSurface,IntCurveSurface_TheQuadCurvExactHInter,Ready,TheQuadCurvExactHInter
494,0,TKGeomAlgo,IntImpParGen,IntImpParGen,Ready,IntImpParGen1
495,0,TKGeomAlgo,IntImpParGen,IntImpParGen_ImpTool,Ready,ImpTool
496,0,TKGeomAlgo,IntPatch,IntPatch_HCurve2dTool,Ready,HCurve2dTool1
497,0,TKGeomAlgo,IntPatch,IntPatch_HInterTool,Ready,HInterTool
498,0,TKGeomAlgo,IntPatch,IntPatch_Intersection,Ready,Intersection1
499,0,TKGeomAlgo,IntPatch,IntPatch_LineConstructor,Ready,LineConstructor
500,0,TKGeomAlgo,IntPatch,IntPatch_PolyhedronTool,Ready,PolyhedronTool
501,0,TKGeomAlgo,IntPatch,IntPatch_PrmPrmIntersection,Ready,PrmPrmIntersection
502,0,TKGeomAlgo,IntPatch,IntPatch_PrmPrmIntersection_T3Bits,Ready,PrmPrmIntersection_T3Bits
503,0,TKGeomAlgo,IntPatch,IntPatch_RstInt,Ready,RstInt
504,0,TKGeomAlgo,IntPatch,IntPatch_SpecialPoints,Ready,SpecialPoints
505,0,TKGeomAlgo,IntPatch,IntPatch_TheSOnBounds,Ready,TheSOnBounds
506,0,TKGeomAlgo,IntPatch,IntPatch_TheSearchInside,Ready,TheSearchInside
507,0,TKGeomAlgo,IntPatch,IntPatch_WLineTool,Ready,WLineTool1
508,0,TKGeomAlgo,IntPolyh,IntPolyh_Couple,Ready,Couple
509,0,TKGeomAlgo,IntPolyh,IntPolyh_Edge,Ready,Edge
510,0,TKGeomAlgo,IntPolyh,IntPolyh_Point,Ready,Point3
511,0,TKGeomAlgo,IntPolyh,IntPolyh_PointNormal,Ready,PointNormal
512,0,TKGeomAlgo,IntPolyh,IntPolyh_SectionLine,Ready,SectionLine
513,0,TKGeomAlgo,IntPolyh,IntPolyh_StartPoint,Ready,StartPoint
514,0,TKGeomAlgo,IntPolyh,IntPolyh_Tools,Ready,Tools4
515,0,TKGeomAlgo,IntRes2d,IntRes2d_Domain,Ready,Domain
516,0,TKGeomAlgo,IntRes2d,IntRes2d_Intersection,Ready,Intersection2
517,0,TKGeomAlgo,IntRes2d,IntRes2d_Transition,Ready,Transition1
518,0,TKGeomAlgo,IntSurf,IntSurf,Ready,IntSurf1
519,0,TKGeomAlgo,IntSurf,IntSurf_Couple,Ready,Couple1
520,0,TKGeomAlgo,IntSurf,IntSurf_InteriorPoint,Ready,InteriorPoint
521,0,TKGeomAlgo,IntSurf,IntSurf_InteriorPointTool,Ready,InteriorPointTool
522,0,TKGeomAlgo,IntSurf,IntSurf_PathPointTool,Ready,PathPointTool
523,0,TKGeomAlgo,IntSurf,IntSurf_PntOn2S,Ready,PntOn2S
524,0,TKGeomAlgo,IntSurf,IntSurf_Quadric,Ready,Quadric1
525,0,TKGeomAlgo,IntSurf,IntSurf_QuadricTool,Ready,QuadricTool
526,0,TKGeomAlgo,IntSurf,IntSurf_Transition,Ready,Transition2
527,0,TKGeomAlgo,IntWalk,IntWalk_WalkingData,Ready,WalkingData
528,0,TKGeomAlgo,Intf,Intf,Ready,Intf1
529,0,TKGeomAlgo,Intf,Intf_Interference,Ready,Interference
530,0,TKGeomAlgo,Intf,Intf_SectionLine,Ready,SectionLine1
531,0,TKGeomAlgo,Intf,Intf_SectionPoint,Ready,SectionPoint
532,0,TKGeomAlgo,Intf,Intf_TangentZone,Ready,TangentZone
533,0,TKGeomAlgo,Intf,Intf_Tool,Ready,Tool1
534,0,TKGeomAlgo,Law,Law,Ready,Law1
535,0,TKGeomAlgo,LocalAnalysis,LocalAnalysis,Ready,LocalAnalysis1
536,0,TKGeomAlgo,LocalAnalysis,LocalAnalysis_CurveContinuity,Ready,CurveContinuity
537,0,TKGeomAlgo,LocalAnalysis,LocalAnalysis_SurfaceContinuity,Ready,SurfaceContinuity
538,0,TKGeomAlgo,Plate,Plate_D1,Ready,D1
539,0,TKGeomAlgo,Plate,Plate_D2,Ready,D2
540,0,TKGeomAlgo,Plate,Plate_D3,Ready,D3
541,0,TKGeomAlgo,Plate,Plate_FreeGtoCConstraint,Ready,FreeGtoCConstraint
542,0,TKGeomAlgo,Plate,Plate_PinpointConstraint,Ready,PinpointConstraint
543,0,TKGeomAlgo,Plate,Plate_Plate,Ready,Plate
544,0,TKGeomAlgo,TopTrans,TopTrans_CurveTransition,Ready,CurveTransition
545,0,TKGeomAlgo,TopTrans,TopTrans_SurfaceTransition,Ready,SurfaceTransition
546,0,TKGeomBase,AdvApp2Var,(unnamed struct at E:\code\occtSrc\Install\inc\AdvApp2Var_SysBase.hxx:126:3),Ready,(unnamed struct at E:\code\occtSrc\Install\inc\AdvApp2Var_SysBase.hxx:126:3)1
547,0,TKGeomBase,AdvApp2Var,(unnamed struct at E:\code\occtSrc\Install\inc\AdvApp2Var_SysBase.hxx:140:3),Ready,(unnamed struct at E:\code\occtSrc\Install\inc\AdvApp2Var_SysBase.hxx:140:3)1
548,0,TKGeomBase,AdvApp2Var,AdvApp2Var_ApproxF2var,Ready,ApproxF2var
549,0,TKGeomBase,AdvApp2Var,AdvApp2Var_Criterion,Ready,Criterion
550,0,TKGeomBase,AdvApp2Var,AdvApp2Var_Data,Ready,Data
551,0,TKGeomBase,AdvApp2Var,AdvApp2Var_EvaluatorFunc2Var,Ready,EvaluatorFunc2Var
552,0,TKGeomBase,AdvApp2Var,AdvApp2Var_Framework,Ready,Framework
553,0,TKGeomBase,AdvApp2Var,AdvApp2Var_MathBase,Ready,MathBase
554,0,TKGeomBase,AdvApp2Var,AdvApp2Var_Network,Ready,Network
555,0,TKGeomBase,AdvApp2Var,AdvApp2Var_SysBase,Ready,SysBase
556,0,TKGeomBase,AdvApp2Var,Vardesc,Ready,Vardesc1
557,0,TKGeomBase,AdvApp2Var,alist,Ready,alist1
558,0,TKGeomBase,AdvApp2Var,cilist,Ready,cilist1
559,0,TKGeomBase,AdvApp2Var,cllist,Ready,cllist1
560,0,TKGeomBase,AdvApp2Var,complex,Ready,complex1
561,0,TKGeomBase,AdvApp2Var,doublecomplex,Ready,doublecomplex1
562,0,TKGeomBase,AdvApp2Var,icilist,Ready,icilist1
563,0,TKGeomBase,AdvApp2Var,inlist,Ready,inlist1
564,0,TKGeomBase,AdvApp2Var,maovpar_1_,Ready,maovpar_1_1
565,0,TKGeomBase,AdvApp2Var,maovpch_1_,Ready,maovpch_1_1
566,0,TKGeomBase,AdvApp2Var,mdnombr_1_,Ready,mdnombr_1_1
567,0,TKGeomBase,AdvApp2Var,minombr_1_,Ready,minombr_1_1
568,0,TKGeomBase,AdvApp2Var,mitem,Ready,mitem1
569,0,TKGeomBase,AdvApp2Var,mlgdrtl_1_,Ready,mlgdrtl_1_1
570,0,TKGeomBase,AdvApp2Var,mmapgs0_1_,Ready,mmapgs0_1_1
571,0,TKGeomBase,AdvApp2Var,mmapgs1_1_,Ready,mmapgs1_1_1
572,0,TKGeomBase,AdvApp2Var,mmapgs2_1_,Ready,mmapgs2_1_1
573,0,TKGeomBase,AdvApp2Var,mmapgss_1_,Ready,mmapgss_1_1
574,0,TKGeomBase,AdvApp2Var,mmcmcnp_1_,Ready,mmcmcnp_1_1
575,0,TKGeomBase,AdvApp2Var,mmjcobi_1_,Ready,mmjcobi_1_1
576,0,TKGeomBase,AdvApp2Var,olist,Ready,olist1
577,0,TKGeomBase,AppCont,AppCont_Function,Ready,Function
578,0,TKGeomBase,AppCont,PeriodicityInfo,Ready,PeriodicityInfo1
579,0,TKGeomBase,AppDef,AppDef_MyLineTool,Ready,MyLineTool
580,0,TKGeomBase,AppDef,AppDef_ResConstraintOfMyGradientOfCompute,Ready,ResConstraintOfMyGradientOfCompute
581,0,TKGeomBase,AppDef,AppDef_ResConstraintOfMyGradientbisOfBSplineCompute,Ready,ResConstraintOfMyGradientbisOfBSplineCompute
582,0,TKGeomBase,AppDef,AppDef_ResConstraintOfTheGradient,Ready,ResConstraintOfTheGradient
583,0,TKGeomBase,AppDef,AppDef_TheResol,Ready,TheResol
584,0,TKGeomBase,AppParCurves,AppParCurves,Ready,AppParCurves1
585,0,TKGeomBase,AppParCurves,AppParCurves_ConstraintCouple,Ready,ConstraintCouple
586,0,TKGeomBase,Approx,Approx_SameParameter,Ready,SameParameter
587,0,TKGeomBase,BndLib,BndLib,Ready,BndLib1
588,0,TKGeomBase,BndLib,BndLib_Add2dCurve,Ready,Add2dCurve
589,0,TKGeomBase,BndLib,BndLib_Add3dCurve,Ready,Add3dCurve
590,0,TKGeomBase,BndLib,BndLib_AddSurface,Ready,AddSurface
591,0,TKGeomBase,CPnts,CPnts_UniformDeflection,Ready,UniformDeflection
592,0,TKGeomBase,Extrema,Extrema_Curve2dTool,Ready,Curve2dTool1
593,0,TKGeomBase,Extrema,Extrema_CurveTool,Ready,CurveTool4
594,0,TKGeomBase,Extrema,Extrema_ECC,Ready,ECC
595,0,TKGeomBase,Extrema,Extrema_ECC2d,Ready,ECC2d
596,0,TKGeomBase,Extrema,Extrema_ExtElC,Ready,ExtElC
597,0,TKGeomBase,Extrema,Extrema_ExtElC2d,Ready,ExtElC2d
598,0,TKGeomBase,Extrema,Extrema_ExtPElC,Ready,ExtPElC
599,0,TKGeomBase,Extrema,Extrema_ExtPElC2d,Ready,ExtPElC2d
600,0,TKGeomBase,Extrema,Extrema_ExtPElS,Ready,ExtPElS
601,0,TKGeomBase,Extrema,Extrema_POnCurv,Ready,POnCurv
602,0,TKGeomBase,Extrema,Extrema_POnCurv2d,Ready,POnCurv2d
603,0,TKGeomBase,Extrema,Extrema_POnSurf,Ready,POnSurf
604,0,TKGeomBase,GC,GC_Root,Ready,Root4
605,0,TKGeomBase,GCE2d,GCE2d_Root,Ready,Root5
606,0,TKGeomBase,GCPnts,GCPnts_QuasiUniformDeflection,Ready,QuasiUniformDeflection
607,0,TKGeomBase,GCPnts,GCPnts_TCurveTypes,Ready,TCurveTypes
608,0,TKGeomBase,GCPnts,GCPnts_TangentialDeflection,Ready,TangentialDeflection
609,0,TKGeomBase,GCPnts,GCPnts_UniformDeflection,Ready,UniformDeflection1
610,0,TKGeomBase,Geom2dConvert,Geom2dConvert,Ready,Geom2dConvert1
611,0,TKGeomBase,Geom2dConvert,Geom2dConvert_PPoint,Ready,PPoint
612,0,TKGeomBase,GeomConvert,GeomConvert,Ready,GeomConvert1
613,0,TKGeomBase,GeomConvert,GeomConvert_Units,Ready,Units1
614,0,TKGeomBase,GeomLib,GeomLib,Ready,GeomLib1
615,0,TKGeomBase,GeomLib,GeomLib_IsPlanarSurface,Ready,IsPlanarSurface
616,0,TKGeomBase,GeomLib,GeomLib_Tool,Ready,Tool2
617,0,TKGeomBase,GeomProjLib,GeomProjLib,Ready,GeomProjLib1
618,0,TKGeomBase,GeomTools,GeomTools,Ready,GeomTools1
619,0,TKGeomBase,GeomTools,GeomTools_Curve2dSet,Ready,Curve2dSet1
620,0,TKGeomBase,GeomTools,GeomTools_CurveSet,Ready,CurveSet1
621,0,TKGeomBase,GeomTools,GeomTools_SurfaceSet,Ready,SurfaceSet1
622,0,TKGeomBase,Hermit,Hermit,Ready,Hermit1
623,0,TKGeomBase,IntAna,IntAna_Curve,Ready,Curve1
624,0,TKGeomBase,IntAna,IntAna_Int3Pln,Ready,Int3Pln
625,0,TKGeomBase,IntAna,IntAna_IntConicQuad,Ready,IntConicQuad
626,0,TKGeomBase,IntAna,IntAna_IntLinTorus,Ready,IntLinTorus
627,0,TKGeomBase,IntAna,IntAna_IntQuadQuad,Ready,IntQuadQuad
628,0,TKGeomBase,IntAna,IntAna_QuadQuadGeo,Ready,QuadQuadGeo
629,0,TKGeomBase,IntAna,IntAna_Quadric,Ready,Quadric2
630,0,TKGeomBase,IntAna2d,IntAna2d_AnaIntersection,Ready,AnaIntersection
